TimestampMarket,EventType,ExternalContribution,TargetIncomeWeight,Action,BeforeIncomeWeight,AfterIncomeWeight,QDTEMarketValueTraded,RealizedPnL,TaxReserved
2025-01-02T09:30:00-05:00,INITIAL_REBALANCE,1443.34000000,0.1250000000,SELL,0.9962974835,0.1250000000,1256.75734074,-1.88513601,0.00000000
2025-01-16T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,DEFERRED_BUY,0.1214601795,0.1214601795,0.00000000,0.00000000,0.00000000
2025-01-23T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1234255488,0.1234255488,0.00000000,0.00000000,0.00000000
2025-01-30T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1218595093,0.1250000000,4.61484083,0.00000000,0.00000000
2025-02-06T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1125836831,0.1250000000,20.34910246,0.00000000,0.00000000
2025-02-13T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1282357384,0.1250000000,5.17274894,-0.01146175,0.00000000
2025-02-20T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,DEFERRED_BUY,0.1198940243,0.1198940243,0.00000000,0.00000000,0.00000000
2025-02-27T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1140198341,0.1250000000,18.63389492,0.00000000,0.00000000
2025-03-06T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1192561725,0.1250000000,9.71850757,0.00000000,0.00000000
2025-03-13T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1181705822,0.1250000000,11.75538498,0.00000000,0.00000000
2025-03-20T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1240329953,0.1240329953,0.00000000,0.00000000,0.00000000
2025-03-27T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1254667809,0.1254667809,0.00000000,0.00000000,0.00000000
2025-04-03T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1161460105,0.1250000000,15.43468595,0.00000000,0.00000000
2025-04-10T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1170212814,0.1250000000,13.79683868,0.00000000,0.00000000
2025-04-17T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1274609206,0.1274609206,0.00000000,0.00000000,0.00000000
2025-04-24T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1318688123,0.1250000000,11.28639759,-2.76083392,0.00000000
2025-05-01T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1310737619,0.1250000000,9.87625934,-1.96965894,0.00000000
2025-05-08T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1256688389,0.1256688389,0.00000000,0.00000000,0.00000000
2025-05-15T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1314092242,0.1250000000,10.51970846,-1.37120521,0.00000000
2025-05-22T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1151636227,0.1250000000,17.28463057,0.00000000,0.00000000
2025-05-29T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1268018926,0.1268018926,0.00000000,0.00000000,0.00000000
2025-06-05T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1319444557,0.1250000000,11.83019099,-1.28682726,0.00000000
2025-06-12T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,DEFERRED_BUY,0.1157673081,0.1157673081,0.00000000,0.00000000,0.00000000
2025-06-26T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,DEFERRED_BUY,0.1046882836,0.1046882836,0.00000000,0.00000000,0.00000000
2025-07-03T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1024422111,0.1250000000,47.95457116,0.00000000,0.00000000
2025-07-10T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1256070446,0.1256070446,0.00000000,0.00000000,0.00000000
2025-07-17T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1309473547,0.1250000000,12.05393745,-0.85106546,0.00000000
2025-07-24T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1182556442,0.1250000000,14.50348148,0.00000000,0.00000000
2025-07-31T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1300580907,0.1250000000,10.60683722,-0.50678050,0.00000000
2025-08-07T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1197947909,0.1250000000,11.21294147,0.00000000,0.00000000
2025-08-14T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1195917727,0.1250000000,12.22532446,0.00000000,0.00000000
2025-08-21T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,DEFERRED_BUY,0.1173689819,0.1173689819,0.00000000,0.00000000,0.00000000
2025-08-28T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1142537953,0.1250000000,26.20948678,0.00000000,0.00000000
2025-09-04T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1244832529,0.1244832529,0.00000000,0.00000000,0.00000000
2025-09-11T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1240307291,0.1240307291,0.00000000,0.00000000,0.00000000
2025-09-18T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1162131792,0.1250000000,23.45926158,0.00000000,0.00000000
2025-09-25T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1233946158,0.1233946158,0.00000000,0.00000000,0.00000000
2025-10-02T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1085607527,0.1250000000,50.62090881,0.00000000,0.00000000
2025-10-09T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1160761974,0.1250000000,29.52462078,0.00000000,0.00000000
2025-10-16T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,SELL,0.1280402516,0.1250000000,9.67266065,-0.49329186,0.00000000
2025-10-23T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1198007756,0.1250000000,17.20195580,0.00000000,0.00000000
2025-10-30T09:30:00-04:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1218498537,0.1250000000,11.06824881,0.00000000,0.00000000
2025-11-06T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,WITHIN_TOLERANCE,0.1244642677,0.1244642677,0.00000000,0.00000000,0.00000000
2025-11-13T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,PARTIAL_BUY,0.1154031351,0.1157238668,1.18519654,0.00000000,0.00000000
2025-11-20T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1132669320,0.1250000000,43.91886463,0.00000000,0.00000000
2025-12-04T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,PARTIAL_BUY,0.1188698746,0.1191899208,1.26989229,0.00000000,0.00000000
2025-12-11T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,BUY,0.1171942743,0.1250000000,31.31964893,0.00000000,0.00000000
2025-12-18T09:30:00-05:00,THURSDAY_WEEKLY_REBALANCE,0.00000000,0.1250000000,PARTIAL_BUY,0.1193108165,0.1201055105,3.24685730,0.00000000,0.00000000
